   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
  2249     0   348    33     0    55     1     111  bi
  2250     0   348    36     0    55     1      74  +
  2251     0   348    38     0    55     1     112  6
  2252     0   348    39     0    55     1      60  )
  2253     0   348    40     0    55     1      66  ,
  2254     0   349    25     0    55     0     111  bb._get
  2255     0   349    32     0    55     0      59  (
  2256     0   349    33     0    55     0     111  bi
  2257     0   349    36     0    55     0      74  +
  2258     0   349    38     0    55     0     112  7
  2259     0   349    39     0    55     0      60  )
  2260     0   349    40     0    55     0      60  )
  2261     0   349    41     0    55     0     102  ;
  2262     0   350     5     0    55     0      64  }
  2263     0   350     5     0    55     0     234  ENDMETHOD
  2264     0   350     5     0    56     0     235  STARTMETHOD
  2265     0   352     5     0    56     0      45  static
  2266     0   352    12     0    56     0      53  long
  2267     0   352    17     0    56     0     111  getLongB
  2268     0   352    25     0    56     0      59  (
  2269     0   352    26     0    56     0      53  long
  2270     0   352    31     0    56     0     111  a
  2271     0   352    32     0    56     0      60  )
  2272     0   352    34     0    56     0      63  {
  2273     0   353     9     0    56     0      19  return
  2274     0   353    16     0    56     0     111  makeLong
  2275     0   353    24     0    56     0      59  (
  2276     0   353    25     0    56     0     111  _get
  2277     0   353    29     0    56     0      59  (
  2278     0   353    30     0    56     0     111  a
  2279     0   353    32     0    56     0      74  +
  2280     0   353    34     0    56     0     112  0
  2281     0   353    35     0    56     0      60  )
  2282     0   353    36     0    56     0      66  ,
  2283     0   354    25     0    56     1     111  _get
  2284     0   354    29     0    56     1      59  (
  2285     0   354    30     0    56     1     111  a
  2286     0   354    32     0    56     1      74  +
  2287     0   354    34     0    56     1     112  1
  2288     0   354    35     0    56     1      60  )
  2289     0   354    36     0    56     1      66  ,
  2290     0   355    25     0    56     1     111  _get
  2291     0   355    29     0    56     1      59  (
  2292     0   355    30     0    56     1     111  a
  2293     0   355    32     0    56     1      74  +
  2294     0   355    34     0    56     1     112  2
  2295     0   355    35     0    56     1      60  )
  2296     0   355    36     0    56     1      66  ,
  2297     0   356    25     0    56     1     111  _get
  2298     0   356    29     0    56     1      59  (
  2299     0   356    30     0    56     1     111  a
  2300     0   356    32     0    56     1      74  +
  2301     0   356    34     0    56     1     112  3
  2302     0   356    35     0    56     1      60  )
  2303     0   356    36     0    56     1      66  ,
  2304     0   357    25     0    56     1     111  _get
  2305     0   357    29     0    56     1      59  (
  2306     0   357    30     0    56     1     111  a
  2307     0   357    32     0    56     1      74  +
  2308     0   357    34     0    56     1     112  4
  2309     0   357    35     0    56     1      60  )
  2310     0   357    36     0    56     1      66  ,
  2311     0   358    25     0    56     1     111  _get
  2312     0   358    29     0    56     1      59  (
  2313     0   358    30     0    56     1     111  a
  2314     0   358    32     0    56     1      74  +
  2315     0   358    34     0    56     1     112  5
  2316     0   358    35     0    56     1      60  )
  2317     0   358    36     0    56     1      66  ,
  2318     0   359    25     0    56     1     111  _get
  2319     0   359    29     0    56     1      59  (
  2320     0   359    30     0    56     1     111  a
  2321     0   359    32     0    56     1      74  +
  2322     0   359    34     0    56     1     112  6
  2323     0   359    35     0    56     1      60  )
  2324     0   359    36     0    56     1      66  ,
  2325     0   360    25     0    56     0     111  _get
  2326     0   360    29     0    56     0      59  (
  2327     0   360    30     0    56     0     111  a
  2328     0   360    32     0    56     0      74  +
  2329     0   360    34     0    56     0     112  7
  2330     0   360    35     0    56     0      60  )
  2331     0   360    36     0    56     0      60  )
  2332     0   360    37     0    56     0     102  ;
  2333     0   361     5     0    56     0      64  }
  2334     0   361     5     0    56     0     236  ENDMETHOD
  2335     0   361     5     0    57     0     237  STARTMETHOD
  2336     0   363     5     0    57     0      45  static
  2337     0   363    12     0    57     0      53  long
  2338     0   363    17     0    57     0     111  getLong
  2339     0   363    24     0    57     0      59  (
  2340     0   363    25     0    57     0     111  ByteBuffer
  2341     0   363    36     0    57     0     111  bb
  2342     0   363    38     0    57     0      66  ,
  2343     0   363    40     0    57     0      36  int
  2344     0   363    44     0    57     0     111  bi
  2345     0   363    46     0    57     0      66  ,
  2346     0   363    48     0    57     0      39  boolean
  2347     0   363    56     0    57     0     111  bigEndian
  2348     0   363    65     0    57     0      60  )
  2349     0   363    67     0    57     0      63  {
  2350     0   364     9     0    57     0      19  return
  2351     0   364    16     0    57     0      59  (
  2352     0   364    17     0    57     0     111  bigEndian
  2353     0   364    27     0    57     0      58  ?
  2354     0   364    29     0    57     0     111  getLongB
  2355     0   364    37     0    57     0      59  (
  2356     0   364    38     0    57     0     111  bb
  2357     0   364    40     0    57     0      66  ,
  2358     0   364    42     0    57     0     111  bi
  2359     0   364    44     0    57     0      60  )
  2360     0   364    46     0    57     0      65  :
  2361     0   364    48     0    57     0     111  getLongL
  2362     0   364    56     0    57     0      59  (
  2363     0   364    57     0    57     0     111  bb
  2364     0   364    59     0    57     0      66  ,
  2365     0   364    61     0    57     0     111  bi
  2366     0   364    63     0    57     0      60  )
  2367     0   364    64     0    57     0      60  )
  2368     0   364    65     0    57     0     102  ;
  2369     0   365     5     0    57     0      64  }
  2370     0   365     5     0    57     0     238  ENDMETHOD
  2371     0   365     5     0    58     0     239  STARTMETHOD
  2372     0   367     5     0    58     0      45  static
  2373     0   367    12     0    58     0      53  long
  2374     0   367    17     0    58     0     111  getLong
